Title,Description,Author,Rating,Num Ratings,Price,Language,Length,Cover Image,URL
Ghostsong,"Singer of Terandria Series, Book 3","By:
                                    pirateaba",0 out of 5 stars,"By:
                                    pirateaba","Regular price: 

                    $59.99
                

                    or 1 credit","Language:
                                      English",20 hrs and 41 mins,https://m.media-amazon.com/images/I/51m+S1f-fnL._SL500_.jpg,https://www.audible.com/pd/Ghostsong-Audiobook/B0DWZM98R9?qid=1746635681&sr=1-44&ref_pageloadid=not_applicable&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=2GB5JJ5CNR3SZWW7564W&plink=C4BKyNgrgc8WEQHK&pageLoadId=LJElEV8K531ATjHy&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c&ref=a_search_c3_lProduct_1_44
How to Tame Your Dragon Girlfriends: Volume 1 (Light Novel),"How to Tame Your Dragon Girlfriends, Book 1","By:
                                    Brandon Varnell",5 out of 5 stars,"By:
                                    Brandon Varnell","Regular price: 

                    $29.90
                

                    or 1 credit","Language:
                                      English",7 hrs and 38 mins,https://m.media-amazon.com/images/I/51cSTrPOIPL._SL500_.jpg,https://www.audible.com/pd/How-to-Tame-Your-Dragon-Girlfriends-Volume-1-Light-Novel-Audiobook/B0F4MB38WZ?qid=1746635681&sr=1-45&ref_pageloadid=not_applicable&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=2GB5JJ5CNR3SZWW7564W&plink=C4BKyNgrgc8WEQHK&pageLoadId=LJElEV8K531ATjHy&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c&ref=a_search_c3_lProduct_1_45
Wicked,The Life and Times of the Wicked Witch of the West,"By:
                                    Gregory Maguire",0 out of 5 stars,"By:
                                    Gregory Maguire","Regular price: 

                    $25.00
                

                    or 1 credit","Language:
                                      English",13 hrs and 38 mins,https://m.media-amazon.com/images/I/51psB+QiT4L._SL500_.jpg,https://www.audible.com/pd/Wicked-Audiobook/B0F5J2827N?qid=1746635681&sr=1-47&ref_pageloadid=not_applicable&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=2GB5JJ5CNR3SZWW7564W&plink=C4BKyNgrgc8WEQHK&pageLoadId=LJElEV8K531ATjHy&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c&ref=a_search_c3_lProduct_1_47
Skill Thief,A LitRPG Adventure,"By:
                                    KamikazePotato",4 out of 5 stars,"By:
                                    KamikazePotato","Regular price: 

                    $24.95
                

                    or 1 credit","Language:
                                      English",20 hrs and 6 mins,https://m.media-amazon.com/images/I/51jukkx3x5L._SL500_.jpg,https://www.audible.com/pd/Skill-Thief-Audiobook/B0F1Z88N75?qid=1746635681&sr=1-49&ref_pageloadid=not_applicable&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=2GB5JJ5CNR3SZWW7564W&plink=C4BKyNgrgc8WEQHK&pageLoadId=LJElEV8K531ATjHy&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c&ref=a_search_c3_lProduct_1_49
Red Empire: A Joe Ledger and Rogue Team International Novel,"Rogue Team International Series, Book 5","By:
                                    Jonathan Maberry",0 out of 5 stars,"By:
                                    Jonathan Maberry","Regular price: 

                    $24.74
                

                    or 1 credit","Language:
                                      English",16 hrs and 57 mins,https://m.media-amazon.com/images/G/01/Audible/en_US/images/generic/img-coverart-prod-unavailable._V536565590_.svg,https://www.audible.com/pd/Red-Empire-A-Joe-Ledger-and-Rogue-Team-International-Novel-Audiobook/B0F6FLFCV4?qid=1746635681&sr=1-50&ref_pageloadid=not_applicable&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=2GB5JJ5CNR3SZWW7564W&plink=C4BKyNgrgc8WEQHK&pageLoadId=LJElEV8K531ATjHy&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c&ref=a_search_c3_lProduct_1_50
"Azarinth Healer, Book Five",A LitRPG Adventure,"By:
                                    Rhaegar",5 out of 5 stars,"By:
                                    Rhaegar","Regular price: 

                    $29.95
                

                    or 1 credit","Language:
                                      English",20 hrs and 18 mins,https://m.media-amazon.com/images/I/51rQHBBK5yL._SL500_.jpg,https://www.audible.com/pd/Azarinth-Healer-Book-Five-Audiobook/B0F2TRCNNC?qid=1746635682&sr=1-53&ref_pageloadid=not_applicable&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=PCQHQEW0W6XWFPE184GZ&plink=hURvNouj9LpemsIM&pageLoadId=GKEOWCZdI4HD1d48&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c&ref=a_search_c3_lProduct_2_3
Mei's Quest,"Fat Man's Gift, Book 3","By:
                                    Jerry Boyd",5 out of 5 stars,"By:
                                    Jerry Boyd","Regular price: 

                    $33.90
                

                    or 1 credit","Language:
                                      English",8 hrs and 7 mins,https://m.media-amazon.com/images/I/61qK5unoVWL._SL500_.jpg,https://www.audible.com/pd/Meis-Quest-Audiobook/B0F4LZSW11?qid=1746635682&sr=1-54&ref_pageloadid=not_applicable&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=PCQHQEW0W6XWFPE184GZ&plink=hURvNouj9LpemsIM&pageLoadId=GKEOWCZdI4HD1d48&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c&ref=a_search_c3_lProduct_2_4
The First Family,"Drew Collins Series, Book 2","By:
                                    Granger",0 out of 5 stars,"By:
                                    Granger","Regular price: 

                    $49.90
                

                    or 1 credit","Language:
                                      English",15 hrs and 48 mins,https://m.media-amazon.com/images/I/51m6P4nNN0L._SL500_.jpg,https://www.audible.com/pd/The-First-Family-Audiobook/B0DYQF5C6M?qid=1746635682&sr=1-56&ref_pageloadid=not_applicable&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=PCQHQEW0W6XWFPE184GZ&plink=hURvNouj9LpemsIM&pageLoadId=GKEOWCZdI4HD1d48&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c&ref=a_search_c3_lProduct_2_6
The Silent Archmage,A Progression Fantasy Adventure,"By:
                                    Ghost Flower",5 out of 5 stars,"By:
                                    Ghost Flower","Regular price: 

                    $18.74
                

                    or 1 credit","Language:
                                      English",8 hrs and 55 mins,https://m.media-amazon.com/images/I/51WoF8McTuL._SL500_.jpg,https://www.audible.com/pd/The-Silent-Archmage-Audiobook/B0DY8FDR8F?qid=1746635682&sr=1-57&ref_pageloadid=not_applicable&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=PCQHQEW0W6XWFPE184GZ&plink=hURvNouj9LpemsIM&pageLoadId=GKEOWCZdI4HD1d48&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c&ref=a_search_c3_lProduct_2_7
The Seven Rings,"The Lost Bride Trilogy, Book 3","By:
                                    Nora Roberts",0 out of 5 stars,"By:
                                    Nora Roberts","Regular price: 

                    $24.74
                

                    or 1 credit","Language:
                                      English",14 hrs and 30 mins,https://m.media-amazon.com/images/I/51tND72ZSAL._SL500_.jpg,https://www.audible.com/pd/The-Seven-Rings-Audiobook/B0DR9FL4YD?qid=1746635682&sr=1-58&ref_pageloadid=not_applicable&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=PCQHQEW0W6XWFPE184GZ&plink=hURvNouj9LpemsIM&pageLoadId=GKEOWCZdI4HD1d48&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c&ref=a_search_c3_lProduct_2_8
Fulgrim: The Perfect Son,"Warhammer 40,000","By:
                                    Jude Reid",3.5 out of 5 stars,"By:
                                    Jude Reid","Regular price: 

                    $32.71
                

                    or 1 credit","Language:
                                      English",9 hrs and 57 mins,https://m.media-amazon.com/images/I/51d2sKTlICL._SL500_.jpg,https://www.audible.com/pd/Fulgrim-The-Perfect-Son-Audiobook/B0F24SQY3T?qid=1746635682&sr=1-59&ref_pageloadid=not_applicable&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=PCQHQEW0W6XWFPE184GZ&plink=hURvNouj9LpemsIM&pageLoadId=GKEOWCZdI4HD1d48&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c&ref=a_search_c3_lProduct_2_9
Onyx Storm (Part 1 of 2) (Dramatized Adaptation),"The Empyrean, Book 3","By:
                                    Rebecca Yarros",5 out of 5 stars,"By:
                                    Rebecca Yarros","Regular price: 

                    $21.49
                

                    or 1 credit","Language:
                                      English",9 hrs and 41 mins,https://m.media-amazon.com/images/I/51BHtTsadnL._SL500_.jpg,https://www.audible.com/pd/Onyx-Storm-Part-1-of-2-Dramatized-Adaptation-Audiobook/B0DWZBBV2W?qid=1746635682&sr=1-60&ref_pageloadid=not_applicable&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=PCQHQEW0W6XWFPE184GZ&plink=hURvNouj9LpemsIM&pageLoadId=GKEOWCZdI4HD1d48&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c&ref=a_search_c3_lProduct_2_10
Eclipsed Empire,"The Wolves of Crescent Creek, Book 2","By:
                                    Tessa Hale",0 out of 5 stars,"By:
                                    Tessa Hale","Regular price: 

                    $13.90
                

                    or 1 credit","Language:
                                      English",2 mins,https://m.media-amazon.com/images/I/51iwcbAaAqL._SL500_.jpg,https://www.audible.com/pd/Eclipsed-Empire-Audiobook/B0F6DBHVT9?qid=1746635682&sr=1-61&ref_pageloadid=not_applicable&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=PCQHQEW0W6XWFPE184GZ&plink=hURvNouj9LpemsIM&pageLoadId=GKEOWCZdI4HD1d48&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c&ref=a_search_c3_lProduct_2_11
Magic Triumphs (Dramatized Adaptation),Kate Daniels 10,"By:
                                    Ilona Andrews",0 out of 5 stars,"By:
                                    Ilona Andrews","Regular price: 

                    $20.00
                

                    or 1 credit","Language:
                                      English",9 hrs,https://m.media-amazon.com/images/I/51C9fXpCmVL._SL500_.jpg,https://www.audible.com/pd/Magic-Triumphs-Dramatized-Adaptation-Audiobook/B0F1DPF149?qid=1746635682&sr=1-62&ref_pageloadid=not_applicable&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=PCQHQEW0W6XWFPE184GZ&plink=hURvNouj9LpemsIM&pageLoadId=GKEOWCZdI4HD1d48&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c&ref=a_search_c3_lProduct_2_12
The Hounds,"A Soldier's Life, Book 4","By:
                                    Always RollsAOne, Erick Thiemke",5 out of 5 stars,"By:
                                    Always RollsAOne, Erick Thiemke","Regular price: 

                    $24.95
                

                    or 1 credit","Language:
                                      English",17 hrs and 3 mins,https://m.media-amazon.com/images/I/51Q64XXznfL._SL500_.jpg,https://www.audible.com/pd/The-Hounds-Audiobook/B0F63QH6W6?qid=1746635682&sr=1-64&ref_pageloadid=not_applicable&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=PCQHQEW0W6XWFPE184GZ&plink=hURvNouj9LpemsIM&pageLoadId=GKEOWCZdI4HD1d48&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c&ref=a_search_c3_lProduct_2_14
Depths of Tamil,"Rift Warrior, Book 3","By:
                                    B.V. Larson",2 out of 5 stars,"By:
                                    B.V. Larson","Regular price: 

                    $33.90
                

                    or 1 credit","Language:
                                      English",9 hrs and 17 mins,https://m.media-amazon.com/images/I/51NOLfFPxkL._SL500_.jpg,https://www.audible.com/pd/Depths-of-Tamil-Audiobook/B0F391R3NB?qid=1746635682&sr=1-66&ref_pageloadid=not_applicable&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=PCQHQEW0W6XWFPE184GZ&plink=hURvNouj9LpemsIM&pageLoadId=GKEOWCZdI4HD1d48&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c&ref=a_search_c3_lProduct_2_16
Shadows of the Empire,Star Wars Legends,"By:
                                    Steve Perry",0 out of 5 stars,"By:
                                    Steve Perry","Regular price: 

                    $22.50
                

                    or 1 credit","Language:
                                      English",13 hrs and 31 mins,https://m.media-amazon.com/images/I/51BAgmHg1LL._SL500_.jpg,https://www.audible.com/pd/Shadows-of-the-Empire-Audiobook/B0F22FVMM8?qid=1746635682&sr=1-67&ref_pageloadid=not_applicable&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=PCQHQEW0W6XWFPE184GZ&plink=hURvNouj9LpemsIM&pageLoadId=GKEOWCZdI4HD1d48&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c&ref=a_search_c3_lProduct_2_17
Stone and Sky,"Rivers of London, Book 10","By:
                                    Ben Aaronovitch",0 out of 5 stars,"By:
                                    Ben Aaronovitch","Regular price: 

                    $19.80
                

                    or 1 credit","Language:
                                      English",10 hrs,https://m.media-amazon.com/images/I/21rwfbvGtXL._SL500_.jpg,https://www.audible.com/pd/Stone-and-Sky-Audiobook/B0F1DQ52N6?qid=1746635682&sr=1-69&ref_pageloadid=not_applicable&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=PCQHQEW0W6XWFPE184GZ&plink=hURvNouj9LpemsIM&pageLoadId=GKEOWCZdI4HD1d48&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c&ref=a_search_c3_lProduct_2_19
The Legend of Randidly Ghosthound 10,"The Legend of Randidly Ghosthound, Book 10","By:
                                    Noret Flood, puddles4263",0 out of 5 stars,"By:
                                    Noret Flood, puddles4263","Regular price: 

                    $59.99
                

                    or 1 credit","Language:
                                      English",27 hrs and 47 mins,https://m.media-amazon.com/images/I/51l1r7uHUdL._SL500_.jpg,https://www.audible.com/pd/The-Legend-of-Randidly-Ghosthound-10-Audiobook/B0F2JDL5LF?qid=1746635682&sr=1-70&ref_pageloadid=not_applicable&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=PCQHQEW0W6XWFPE184GZ&plink=hURvNouj9LpemsIM&pageLoadId=GKEOWCZdI4HD1d48&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c&ref=a_search_c3_lProduct_2_20
Rift Warden Academy,A Post-Apocalyptic Fantasy LitRPG,"By:
                                    Craig Hamilton",5 out of 5 stars,"By:
                                    Craig Hamilton","Regular price: 

                    $24.95
                

                    or 1 credit","Language:
                                      English",12 hrs and 45 mins,https://m.media-amazon.com/images/I/516M-YaxdfL._SL500_.jpg,https://www.audible.com/pd/Rift-Warden-Academy-Audiobook/B0F75G3X35?qid=1746635682&sr=1-71&ref_pageloadid=not_applicable&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=PCQHQEW0W6XWFPE184GZ&plink=hURvNouj9LpemsIM&pageLoadId=GKEOWCZdI4HD1d48&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c&ref=a_search_c3_lProduct_2_21
Among the Burning Flowers,A Novel,"By:
                                    Samantha Shannon",0 out of 5 stars,"By:
                                    Samantha Shannon","Regular price: 

                    $19.62
                

                    or 1 credit","Language:
                                      English",5 hrs and 30 mins,https://m.media-amazon.com/images/I/61pd70PIcnL._SL500_.jpg,https://www.audible.com/pd/Among-the-Burning-Flowers-Audiobook/B0F4RJS4LT?qid=1746635682&sr=1-72&ref_pageloadid=not_applicable&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=PCQHQEW0W6XWFPE184GZ&plink=hURvNouj9LpemsIM&pageLoadId=GKEOWCZdI4HD1d48&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c&ref=a_search_c3_lProduct_2_22
Into the Storms: A Hell Divers Prequel,Hell Divers Series,"By:
                                    Nicholas Sansbury Smith",0 out of 5 stars,"By:
                                    Nicholas Sansbury Smith","Regular price: 

                    $23.36
                

                    or 1 credit","Language:
                                      English",16 hrs and 30 mins,https://m.media-amazon.com/images/I/51Gdv-ZEQvL._SL500_.jpg,https://www.audible.com/pd/Into-the-Storms-A-Hell-Divers-Prequel-Audiobook/B0F3LHG68W?qid=1746635682&sr=1-73&ref_pageloadid=not_applicable&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=PCQHQEW0W6XWFPE184GZ&plink=hURvNouj9LpemsIM&pageLoadId=GKEOWCZdI4HD1d48&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c&ref=a_search_c3_lProduct_2_23
The One Who Changes the Future #2,"The One Who Changes the Future, Book 2","By:
                                    Boris Romanovsky, Mikhail Yagupov - translator",5 out of 5 stars,"By:
                                    Boris Romanovsky, Mikhail Yagupov - translator","Regular price: 

                    $20.99
                

                    or 1 credit","Language:
                                      English",10 hrs and 46 mins,https://m.media-amazon.com/images/I/51iIs+f-TUL._SL500_.jpg,https://www.audible.com/pd/The-One-Who-Changes-the-Future-2-Audiobook/B0F51314XS?qid=1746635682&sr=1-74&ref_pageloadid=not_applicable&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=PCQHQEW0W6XWFPE184GZ&plink=hURvNouj9LpemsIM&pageLoadId=GKEOWCZdI4HD1d48&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c&ref=a_search_c3_lProduct_2_24
"Heretical Fishing 4: A Cozy Guide to Annoying the Cults, Outsmarting the Fish, and Alienating Oneself","Heretical Fishing, Book 4","By:
                                    Haylock Jobson",0 out of 5 stars,"By:
                                    Haylock Jobson","Regular price: 

                    $59.99
                

                    or 1 credit","Language:
                                      English",21 hrs and 6 mins,https://m.media-amazon.com/images/I/51ylQuCr0bL._SL500_.jpg,https://www.audible.com/pd/Heretical-Fishing-4-A-Cozy-Guide-to-Annoying-the-Cults-Outsmarting-the-Fish-and-Alienating-Oneself-Audiobook/B0DRM6S4LX?qid=1746635682&sr=1-75&ref_pageloadid=not_applicable&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=PCQHQEW0W6XWFPE184GZ&plink=hURvNouj9LpemsIM&pageLoadId=GKEOWCZdI4HD1d48&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c&ref=a_search_c3_lProduct_2_25
Boom Box,"Duck & Cover Adventures Series, Book 1-3","By:
                                    Benjamin Wallace",0 out of 5 stars,"By:
                                    Benjamin Wallace","Regular price: 

                    $62.99
                

                    or 1 credit","Language:
                                      English",20 hrs and 33 mins,https://m.media-amazon.com/images/I/51xleim8QAL._SL500_.jpg,https://www.audible.com/pd/Boom-Box-Audiobook/B0F5RJGSM7?qid=1746635682&sr=1-81&ref_pageloadid=not_applicable&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=PCQHQEW0W6XWFPE184GZ&plink=hURvNouj9LpemsIM&pageLoadId=GKEOWCZdI4HD1d48&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c&ref=a_search_c3_lProduct_2_31
How to Fall in Lust with a Devil,"Deceit & Devotion, Book 3","By:
                                    Lola Glass",4 out of 5 stars,"By:
                                    Lola Glass","Regular price: 

                    $13.99
                

                    or 1 credit","Language:
                                      English",5 hrs and 37 mins,https://m.media-amazon.com/images/I/51jBukZy2oL._SL500_.jpg,https://www.audible.com/pd/How-to-Fall-in-Lust-with-a-Devil-Audiobook/B0F5X82G4P?qid=1746635682&sr=1-83&ref_pageloadid=not_applicable&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=PCQHQEW0W6XWFPE184GZ&plink=hURvNouj9LpemsIM&pageLoadId=GKEOWCZdI4HD1d48&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c&ref=a_search_c3_lProduct_2_33
Graveyard of Demons,"Saga of the Forgotten Warrior, Book 5","By:
                                    Larry Correia",0 out of 5 stars,"By:
                                    Larry Correia","Regular price: 

                    $29.95
                

                    or 1 credit","Language:
                                      English",16 hrs and 6 mins,https://m.media-amazon.com/images/I/41BF6wLZMNL._SL500_.jpg,https://www.audible.com/pd/Graveyard-of-Demons-Audiobook/B0DK63TMR5?qid=1746635682&sr=1-85&ref_pageloadid=not_applicable&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=PCQHQEW0W6XWFPE184GZ&plink=hURvNouj9LpemsIM&pageLoadId=GKEOWCZdI4HD1d48&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c&ref=a_search_c3_lProduct_2_35
The Order of Architects: Book 4,"The Order of Architects, Book 4","By:
                                    Oleg Sapphire, Yuri Vinokuroff, Christopher Michael Jarrett - translator",5 out of 5 stars,"By:
                                    Oleg Sapphire, Yuri Vinokuroff, Christopher Michael Jarrett - translator","Regular price: 

                    $13.99
                

                    or 1 credit","Language:
                                      English",9 hrs and 58 mins,https://m.media-amazon.com/images/I/511JJZ2vYdL._SL500_.jpg,https://www.audible.com/pd/The-Order-of-Architects-Book-4-Audiobook/B0F63ZHZDV?qid=1746635682&sr=1-89&ref_pageloadid=not_applicable&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=PCQHQEW0W6XWFPE184GZ&plink=hURvNouj9LpemsIM&pageLoadId=GKEOWCZdI4HD1d48&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c&ref=a_search_c3_lProduct_2_39
The Crown of Gilded Bones (Part 1 of 2) (Dramatized Adaptation),"Blood and Ash, Book 3","By:
                                    Jennifer L. Armentrout",0 out of 5 stars,"By:
                                    Jennifer L. Armentrout","Regular price: 

                    $21.49
                

                    or 1 credit","Language:
                                      English",9 hrs,https://m.media-amazon.com/images/I/61XfKMOZvtL._SL500_.jpg,https://www.audible.com/pd/The-Crown-of-Gilded-Bones-Part-1-of-2-Dramatized-Adaptation-Audiobook/B0DWZ55SY6?qid=1746635682&sr=1-91&ref_pageloadid=not_applicable&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=PCQHQEW0W6XWFPE184GZ&plink=hURvNouj9LpemsIM&pageLoadId=GKEOWCZdI4HD1d48&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c&ref=a_search_c3_lProduct_2_41
The Fallen and the Kiss of Dusk,"Crowns of Nyaxia, Book 4","By:
                                    Carissa Broadbent",0 out of 5 stars,"By:
                                    Carissa Broadbent","Regular price: 

                    $49.90
                

                    or 1 credit","Language:
                                      English",17 hrs and 46 mins,https://m.media-amazon.com/images/I/51GdHq48fpL._SL500_.jpg,https://www.audible.com/pd/The-Fallen-and-the-Kiss-of-Dusk-Audiobook/B0DQF4C26Y?qid=1746635682&sr=1-92&ref_pageloadid=not_applicable&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=PCQHQEW0W6XWFPE184GZ&plink=hURvNouj9LpemsIM&pageLoadId=GKEOWCZdI4HD1d48&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c&ref=a_search_c3_lProduct_2_42
Star Trek: Strange New Worlds: Ring of Fire,Star Trek: Strange New Worlds,"By:
                                    David Mack",0 out of 5 stars,"By:
                                    David Mack","Regular price: 

                    $19.49
                

                    or 1 credit","Language:
                                      English",10 hrs,https://m.media-amazon.com/images/G/01/Audible/en_US/images/generic/img-coverart-prod-unavailable._V536565590_.svg,https://www.audible.com/pd/Star-Trek-Strange-New-Worlds-Ring-of-Fire-Audiobook/B0F6GNTB4K?qid=1746635682&sr=1-93&ref_pageloadid=not_applicable&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=PCQHQEW0W6XWFPE184GZ&plink=hURvNouj9LpemsIM&pageLoadId=GKEOWCZdI4HD1d48&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c&ref=a_search_c3_lProduct_2_43
The Primal of Blood and Bone,"Blood and Ash, Book 6","By:
                                    Jennifer L. Armentrout",0 out of 5 stars,"By:
                                    Jennifer L. Armentrout","Regular price: 

                    $31.49
                

                    or 1 credit","Language:
                                      English",24 hrs,https://m.media-amazon.com/images/I/51J5EJ7K-xL._SL500_.jpg,https://www.audible.com/pd/The-Primal-of-Blood-and-Bone-Audiobook/B0DPNFRGH3?qid=1746635682&sr=1-94&ref_pageloadid=not_applicable&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=PCQHQEW0W6XWFPE184GZ&plink=hURvNouj9LpemsIM&pageLoadId=GKEOWCZdI4HD1d48&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c&ref=a_search_c3_lProduct_2_44
The Shattering Peace,"Old Man's War, Book 7","By:
                                    John Scalzi",0 out of 5 stars,"By:
                                    John Scalzi","Regular price: 

                    $29.95
                

                    or 1 credit","Language:
                                      English",Not Yet Known,https://m.media-amazon.com/images/I/4155qzu469L._SL500_.jpg,https://www.audible.com/pd/The-Shattering-Peace-Audiobook/B0DT7HY6R7?qid=1746635682&sr=1-95&ref_pageloadid=not_applicable&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=PCQHQEW0W6XWFPE184GZ&plink=hURvNouj9LpemsIM&pageLoadId=GKEOWCZdI4HD1d48&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c&ref=a_search_c3_lProduct_2_45
Anima Rising,A Novel,"By:
                                    Christopher Moore",0 out of 5 stars,"By:
                                    Christopher Moore","Regular price: 

                    $25.19
                

                    or 1 credit","Language:
                                      English",11 hrs and 45 mins,https://m.media-amazon.com/images/I/51wN4AAQmJL._SL500_.jpg,https://www.audible.com/pd/Anima-Rising-Audiobook/B0DCWRC8ZC?qid=1746635682&sr=1-96&ref_pageloadid=not_applicable&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=PCQHQEW0W6XWFPE184GZ&plink=hURvNouj9LpemsIM&pageLoadId=GKEOWCZdI4HD1d48&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c&ref=a_search_c3_lProduct_2_46
Small Magics (Dramatized Adaptation),Kate Daniels,"By:
                                    Ilona Andrews",0 out of 5 stars,"By:
                                    Ilona Andrews","Regular price: 

                    $20.00
                

                    or 1 credit","Language:
                                      English",9 hrs,https://m.media-amazon.com/images/I/5110fDkF3OL._SL500_.jpg,https://www.audible.com/pd/Small-Magics-Dramatized-Adaptation-Audiobook/B0F63NQYSR?qid=1746635682&sr=1-98&ref_pageloadid=not_applicable&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=PCQHQEW0W6XWFPE184GZ&plink=hURvNouj9LpemsIM&pageLoadId=GKEOWCZdI4HD1d48&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c&ref=a_search_c3_lProduct_2_48
Repose,"A Zombie Apocalypse LitRPG (Necrotic Apocalypse, Book 7)","By:
                                    D. Petrie",5 out of 5 stars,"By:
                                    D. Petrie","Regular price: 

                    $24.95
                

                    or 1 credit","Language:
                                      English",18 hrs and 18 mins,https://m.media-amazon.com/images/I/51hUkPnUK0L._SL500_.jpg,https://www.audible.com/pd/Repose-Audiobook/B0F44YQKY3?qid=1746635682&sr=1-99&ref_pageloadid=not_applicable&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=PCQHQEW0W6XWFPE184GZ&plink=hURvNouj9LpemsIM&pageLoadId=GKEOWCZdI4HD1d48&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c&ref=a_search_c3_lProduct_2_49
